t1,t2,observations,tc_predicted,tc_days_after_t2,global_tc_upper_date,positive_lppls_valid,RMSE,SSE,A,B,C1,C2,C,m,omega,phi,damping,optimizer_success,window_dt_requested,positive_bubble_confidence,event_date,tc_error_days,abs_tc_error_days,hit_pm_60d,hit_pm_120d,ci_bin
2020-02-17,2021-11-25,451,2022-08-13,261,2023-04-09,True,0.0471932080965738,1.0044666995913818,8.945619120431074,-1.563220670208428,0.0092328516205565,-0.0175355599884187,0.0198177045379793,0.1,6.0,-1.0861572221152165,1.314666781254963,True,450,0.3461538461538461,2022-01-05,220,220,0,0,Medium CI
2020-12-01,2021-11-26,251,2022-05-25,180,2023-04-10,True,0.0126300570364809,0.040039103526935,7.999424978026125,-1.0637935165177224,-0.0014721918387341,-0.015844556412573,0.0159128035468689,0.1,6.185945782277021,-1.6634449984393385,1.080698450258303,True,250,0.3461538461538461,2022-01-05,140,140,0,0,Medium CI
2020-10-27,2021-11-26,276,2023-04-07,497,2023-04-10,True,0.018171589589996,0.0911370404307213,12.160141611731486,-3.185856365730747,-0.0160470012030796,0.0343617977110926,0.0379241267473581,0.1,6.0,2.00769816987921,1.4001009555008748,True,275,0.3461538461538461,2022-01-05,457,457,0,0,Medium CI
2020-09-22,2021-11-26,301,2023-01-25,425,2023-04-10,True,0.0178919911461414,0.0963571274992549,11.016525728174878,-2.6147862467104104,0.0108310555716796,0.0289456713243173,0.0309057220140902,0.1,6.0,1.2127397760880438,1.4100874510758357,True,300,0.3461538461538461,2022-01-05,385,385,0,0,Medium CI
2020-08-18,2021-11-26,326,2022-08-24,271,2023-04-10,True,0.0188943513129745,0.1163808627614216,9.042314429765552,-1.6110445611804391,-0.009884853106934,0.0176250206713335,0.0202077132454565,0.1,6.494624408554164,2.081925459762445,1.227541948883374,True,325,0.3461538461538461,2022-01-05,231,231,0,0,Medium CI
2020-07-14,2021-11-26,351,2023-04-01,491,2023-04-10,True,0.0193047058470306,0.1308077554119727,10.389336608612588,-2.246930886534745,-0.0160482001431133,0.0040817154379198,0.016559140338483,0.1,11.04687770130574,2.892532525261864,1.2283224268727635,True,350,0.3461538461538461,2022-01-05,451,451,0,0,Medium CI
2020-06-09,2021-11-26,376,2023-03-24,483,2023-04-10,True,0.0190141210935538,0.1359378371610842,10.332999586126586,-2.220089358083522,-0.0117348062515423,0.0117972436701537,0.0166397306460838,0.1,10.984685919191955,2.3535412036193217,1.2146090684851123,True,375,0.3461538461538461,2022-01-05,443,443,0,0,Medium CI
2020-04-30,2021-11-26,401,2023-04-07,497,2023-04-10,True,0.0221055304602298,0.1959504452481889,6.553311521826999,-0.0013226048527206,5.855826948362417e-05,-4.431699312460206e-06,5.87257259104799e-05,0.9,11.551426102179065,-0.0755361706447221,1.7547232209234047,True,400,0.3461538461538461,2022-01-05,457,457,0,0,Medium CI
2020-03-24,2021-11-26,426,2023-03-11,470,2023-04-10,True,0.0264086998221949,0.2971006756032894,6.468262075604412,-0.0011565623350581,5.595492173111682e-05,5.162293660479456e-05,7.613068270834071e-05,0.9,6.0,0.745151536716394,2.2787704521623904,True,425,0.3461538461538461,2022-01-05,430,430,0,0,Medium CI
2020-02-18,2021-11-26,451,2022-08-29,276,2023-04-10,True,0.0459646383718973,0.952849339277342,9.025786543380784,-1.601558921705299,0.0124951505276421,-0.0152731786132329,0.0197331895967213,0.1,6.0,-0.8851094303747947,1.352677861034856,True,450,0.3461538461538461,2022-01-05,236,236,0,0,Medium CI
2020-12-02,2021-11-29,251,2022-05-07,159,2023-04-13,True,0.0129559617885259,0.0421320934123018,6.510001079295016,-0.0380956283302739,-0.0023340685836081,0.0001356201203891,0.0023380053400368,0.4128274320217731,6.0,3.083553311733235,1.1211066790944684,True,250,0.3461538461538461,2022-01-05,122,122,0,0,Medium CI
2020-10-28,2021-11-29,276,2023-04-10,497,2023-04-13,True,0.0180400878067393,0.0898227559886628,11.91038766948558,-3.0542946412517717,-0.0140591868407025,0.0333892749422797,0.0362285028091547,0.1,6.0,1.9693326308824743,1.405106662996466,True,275,0.3461538461538461,2022-01-05,460,460,0,0,Medium CI
2020-09-23,2021-11-29,301,2023-03-05,461,2023-04-13,True,0.0179863668688238,0.0973763273351172,11.389808059079929,-2.7961067134249267,-0.0007174880693752,0.0331482571286771,0.0331560211695944,0.1,6.0,1.5924377678750588,1.4055298830553902,True,300,0.3461538461538461,2022-01-05,424,424,0,0,Medium CI
2020-08-19,2021-11-29,326,2022-12-14,380,2023-04-13,True,0.0189960050458962,0.1176365157114112,9.759456307335055,-1.9553517167421808,0.008647635928991,0.0164109798769851,0.0185499829564123,0.1,8.08977146739188,1.085828085854012,1.3030021098299225,True,325,0.3461538461538461,2022-01-05,343,343,0,0,Medium CI
2020-07-15,2021-11-29,351,2023-04-12,499,2023-04-13,True,0.0194086644114861,0.1322203852374285,8.687203746185462,-0.8821637906904998,-0.0095875607400885,-0.0045810661541181,0.0106257935258169,0.1659775444987452,11.12988181542183,-2.6958512410204505,1.2380740976059872,True,350,0.3461538461538461,2022-01-05,462,462,0,0,Medium CI
2020-06-10,2021-11-29,376,2023-04-12,499,2023-04-13,True,0.0190937065415553,0.1370781806901321,8.178250004384985,-0.5487353717418626,-0.003272332368512,-0.0074434186689498,0.0081309679996469,0.2053939020285424,11.240065015535816,-1.984991170611232,1.2332167827521217,True,375,0.3461538461538461,2022-01-05,462,462,0,0,Medium CI
2020-05-04,2021-11-29,401,2023-04-03,490,2023-04-13,True,0.0221266754826421,0.1963254969335767,6.545425638261301,-0.0013080753547148,-1.850908919056007e-05,-5.782479224285037e-05,6.071484975352336e-05,0.9,11.289587685696173,-1.8805801475536448,1.7175218349833576,True,400,0.3461538461538461,2022-01-05,453,453,0,0,Medium CI
2020-03-25,2021-11-29,426,2022-12-23,389,2023-04-13,True,0.0260554471066965,0.2892055739941206,6.434328370358298,-0.0011737893571181,7.51464497360909e-05,3.932751266551873e-06,7.524928863759047e-05,0.9,6.0,0.0522867906551834,2.339801568300313,True,425,0.3461538461538461,2022-01-05,352,352,0,0,Medium CI
2020-02-19,2021-11-29,451,2022-09-17,292,2023-04-13,True,0.0446770105777095,0.900211908646508,9.119691052277568,-1.646223668271023,0.01565147258744,-0.0119978601906956,0.0197209848463727,0.1,6.0,-0.6540182520937755,1.391262218980752,True,450,0.3461538461538461,2022-01-05,255,255,0,0,Medium CI
2021-02-17,2021-11-30,201,2022-04-23,144,2023-04-14,True,0.01372150028372,0.037844193577262,6.270940336272789,-0.000966168324773,4.049159128496617e-05,-0.0001107328655717,0.0001179039290376,0.9,6.425294729239457,-1.2202311281695883,1.1478204904641662,True,200,0.4230769230769231,2022-01-05,108,108,0,1,High CI
2021-01-13,2021-11-30,226,2022-03-23,113,2023-04-14,True,0.0134265910200926,0.0407417762911079,6.247423942443095,-0.0009019935260117,-8.38946454893479e-05,9.538158109072462e-05,0.0001270273889881,0.9,6.0762789551519125,2.292208011507124,1.0517459658345054,True,225,0.4230769230769231,2022-01-05,77,77,0,1,High CI
2020-12-03,2021-11-30,251,2022-04-22,143,2023-04-14,True,0.0133168840741859,0.0445121897627724,6.283969972725744,-0.001464508389269,-0.0001645767573263,2.68693276131456e-05,0.0001667557189976,0.8419552524880665,6.053690258188393,2.9797572763583022,1.2214619451508422,True,250,0.4230769230769231,2022-01-05,107,107,0,1,High CI
2020-10-29,2021-11-30,276,2023-04-08,494,2023-04-14,True,0.0174971946707096,0.0844979026911397,11.457819929719554,-2.8185593603498456,-0.0089912588710645,0.032084838772608,0.0333208585596282,0.1,6.0,1.844021893928979,1.4098072909826085,True,275,0.4230769230769231,2022-01-05,458,458,0,0,High CI
2020-09-24,2021-11-30,301,2023-04-02,488,2023-04-14,True,0.0181183746918665,0.0988109259439362,11.611451369484849,-2.901652268435404,-0.0090105988434814,0.033657063498913,0.0348423422704044,0.1,6.0,1.8323799167439927,1.387991391774725,True,300,0.4230769230769231,2022-01-05,452,452,0,0,High CI
2020-08-20,2021-11-30,326,2023-04-06,492,2023-04-14,True,0.0190937305582601,0.1188499982018491,10.455135942772555,-2.282339233417083,0.0136993147729691,-0.0112336356238358,0.0177162579168967,0.1,9.519461200163114,-0.6868262705476911,1.353305458566418,True,325,0.4230769230769231,2022-01-05,456,456,0,0,High CI
2020-07-16,2021-11-30,351,2023-04-11,497,2023-04-14,True,0.0194958799999815,0.1334113572777616,7.040836706572255,-0.0552350395862095,-0.0016176656707052,-0.0005334099143638,0.0017033403532236,0.43731916627298,11.12254719098097,-2.823079111723434,1.2749920850834826,True,350,0.4230769230769231,2022-01-05,461,461,0,0,High CI
2020-06-11,2021-11-30,376,2023-04-12,498,2023-04-14,True,0.0192215338502557,0.1389197286972545,6.9517799873195845,-0.0376940601360574,-0.0001824406732073,-0.0012561137175072,0.0012692936108521,0.4807318270132198,11.291666076933216,-1.7150299166339578,1.2643161173683504,True,375,0.4230769230769231,2022-01-05,462,462,0,0,High CI
2020-05-05,2021-11-30,401,2022-12-30,395,2023-04-14,True,0.0219917349859255,0.1939381994841635,6.470881871100939,-0.0012550891793184,-6.410658878031519e-05,-3.540615433516019e-05,7.323421666033996e-05,0.9,9.47578521905991,-2.6369843026852493,1.6277505318541163,True,400,0.4230769230769231,2022-01-05,359,359,0,0,High CI
2020-03-26,2021-11-30,426,2023-02-14,441,2023-04-14,True,0.0259352084514715,0.2865425259414657,6.444072655726031,-0.0011235190573292,7.449315926808466e-05,3.768377910025553e-05,8.34823213921192e-05,0.9,6.0,0.4683317686403178,2.018725111964716,True,425,0.4230769230769231,2022-01-05,405,405,0,0,High CI
2020-02-20,2021-11-30,451,2022-10-22,326,2023-04-14,True,0.0431973869341053,0.8415724213086033,9.261241554888834,-1.7117922379398174,0.0192692238519639,-0.0056276397482858,0.0200741953012712,0.1,6.0,-0.2841503615934674,1.4212211351019135,True,450,0.4230769230769231,2022-01-05,290,290,0,0,High CI
2021-02-18,2021-12-01,201,2022-05-04,154,2023-04-15,True,0.0138744109385953,0.0386923550574957,6.282056667815092,-0.0010087010965232,-5.189425650556503e-05,-0.0001096952998917,0.0001213510308015,0.9,6.234915465864161,-2.012674000690283,1.1998610709002278,True,200,0.4230769230769231,2022-01-05,119,119,0,1,High CI
2021-01-14,2021-12-01,226,2022-05-23,173,2023-04-15,True,0.0136168704906098,0.041904730602517,6.2849594697953295,-0.000956380379375,-3.744714309803583e-05,-9.629348823173658e-05,0.0001033185578782,0.9,7.282416159184595,-1.941684687963945,1.143982387363594,True,225,0.4230769230769231,2022-01-05,138,138,0,0,High CI
2020-12-04,2021-12-01,251,2022-05-02,152,2023-04-15,True,0.013443360737111,0.0453617109249329,6.2769386602134025,-0.0009789039435426,-5.315661078529984e-05,-9.954755336961798e-05,0.0001128509665534,0.9,6.2396570708181445,-2.0612586057795466,1.2511707496619668,True,250,0.4230769230769231,2022-01-05,117,117,0,1,High CI
2020-10-30,2021-12-01,276,2022-12-16,380,2023-04-15,True,0.0166806208048408,0.0767950984800293,9.969874262043806,-2.0740484311518443,0.0212690889149511,0.0125804152267802,0.024711151137701,0.1,6.0,0.5341373190275144,1.398861334298272,True,275,0.4230769230769231,2022-01-05,345,345,0,0,High CI
2020-09-25,2021-12-01,301,2023-04-14,499,2023-04-15,True,0.0181509663066568,0.0991667309374827,11.66213792623745,-2.9240328777897107,-0.0119166483104191,0.0332969465932888,0.0353651404548397,0.1,6.0,1.914482843776695,1.378020295401537,True,300,0.4230769230769231,2022-01-05,464,464,0,0,High CI
2020-08-21,2021-12-01,326,2023-03-26,480,2023-04-15,True,0.0191203777881383,0.1191819640441296,7.303398306088582,-0.1331553366786296,-0.0005050006641799,-0.0034314044585642,0.0034683659306764,0.3415007604694432,9.394467182194775,-1.7169176539647568,1.395575019211006,True,325,0.4230769230769231,2022-01-05,445,445,0,0,High CI
2020-07-17,2021-12-01,351,2023-03-26,480,2023-04-15,True,0.0194985889849326,0.1334484353135712,6.745526743494841,-0.012843223650547,7.69976399841291e-05,0.0005475761081928,0.000552963136951,0.6064161638527519,10.85797539594784,1.4310968547152845,1.2971786160374343,True,350,0.4230769230769231,2022-01-05,445,445,0,0,High CI
2020-06-12,2021-12-01,376,2023-04-14,499,2023-04-15,True,0.0192319377293477,0.1390701532383913,6.815878099911879,-0.0183784973250038,-1.1152808462959725e-05,-0.0007265768226935,0.0007266624143383,0.5644401974698409,11.311999959576038,-1.5861449207914031,1.261989792570776,True,375,0.4230769230769231,2022-01-05,464,464,0,0,High CI
2020-05-06,2021-12-01,401,2023-03-10,464,2023-04-15,True,0.0218502424876276,0.191450671804019,6.5182324381155885,-0.0012729300818538,5.548061744782172e-05,-3.776062121754906e-05,6.711157446466857e-05,0.9,10.59135146451164,-0.5975931471358508,1.6117521257379546,True,400,0.4230769230769231,2022-01-05,429,429,0,0,High CI
2020-03-27,2021-12-01,426,2022-12-26,390,2023-04-15,True,0.0258596682586944,0.2848757604835843,6.4256889527464205,-0.0011440121196628,8.166575579852641e-05,1.7319346023495733e-06,8.168411882129455e-05,0.9,6.0,0.0212044204149709,2.100797810218827,True,425,0.4230769230769231,2022-01-05,355,355,0,0,High CI
2020-02-21,2021-12-01,451,2022-12-10,374,2023-04-15,True,0.0416739424980316,0.7832595849814927,9.442481367851205,-1.7941395124610555,0.0205189111768794,0.004093439629885,0.0209232398038205,0.1,6.0,0.1969108471776148,1.429144123379219,True,450,0.4230769230769231,2022-01-05,339,339,0,0,High CI
2021-02-19,2021-12-02,201,2022-07-20,230,2023-04-16,True,0.0141567456722739,0.0402831030539191,6.342393364357293,-0.0011256507549982,-8.931330569626845e-05,-6.812794427179321e-05,0.0001123311326618,0.9,6.949833658131122,-2.489951485350074,1.297692003229158,True,200,0.4230769230769231,2022-01-05,196,196,0,0,High CI
2021-01-15,2021-12-02,226,2022-05-21,170,2023-04-16,True,0.0138172688446683,0.0431472235416405,6.283924271304953,-0.0009629277968365,-2.575237405219542e-05,0.0001037432303799,0.0001068917331649,0.9,6.855535999256826,1.8141101581077543,1.1826349203561604,True,225,0.4230769230769231,2022-01-05,136,136,0,0,High CI
2020-12-07,2021-12-02,251,2022-06-02,182,2023-04-16,True,0.013676242666275,0.0469469429801774,6.294933324616721,-0.0009940816982906,3.864082073535047e-05,9.625029793583756e-05,0.0001037170809454,0.9,6.691212519059231,1.1890303871001098,1.2891678866942031,True,250,0.4230769230769231,2022-01-05,148,148,0,0,High CI
2020-11-02,2021-12-02,276,2022-10-15,317,2023-04-16,True,0.0157726108893415,0.0686619701775747,9.23119622854454,-1.698004416239208,0.0198274545710658,-0.0070202629858459,0.0210335933011484,0.1,6.0,-0.3402940778441406,1.3454702293992524,True,275,0.4230769230769231,2022-01-05,283,283,0,0,High CI
2020-09-28,2021-12-02,301,2023-04-09,493,2023-04-16,True,0.018226906916481,0.0999982608583613,6.746710227800394,-0.0068945614953668,-4.817919239136952e-05,0.0005303400459183,0.0005325239890222,0.7068205254558695,6.0,1.6613934913418478,1.5251950082381385,True,300,0.4230769230769231,2022-01-05,459,459,0,0,High CI
2020-08-24,2021-12-02,326,2023-04-12,496,2023-04-16,True,0.0191917844150875,0.1200738160254742,6.686439817090481,-0.0070932196180989,0.0003014864076937,0.0001532195007658,0.0003381867375268,0.6815638578422902,9.705275140771557,0.4701968993348562,1.4729416233822534,True,325,0.4230769230769231,2022-01-05,462,462,0,0,High CI
2020-07-20,2021-12-02,351,2023-04-14,498,2023-04-16,True,0.0195283514795483,0.1338561355395817,6.620875646648861,-0.0038678253004,-0.0001989781837642,-2.605037580770452e-06,0.000198995235709,0.7555319715671552,11.082527419386892,-3.1285013251326923,1.32506811468409,True,350,0.4230769230769231,2022-01-05,464,464,0,0,High CI
2020-06-15,2021-12-02,376,2023-04-13,497,2023-04-16,True,0.0192946004248294,0.1399778836882401,6.671521585679887,-0.0064917835355741,-8.553415875495993e-05,-0.0003031229186636,0.0003149596738204,0.6901966719157203,11.281458087052007,-1.8458221382243252,1.2610046982807377,True,375,0.4230769230769231,2022-01-05,463,463,0,0,High CI
2020-05-07,2021-12-02,401,2023-02-23,448,2023-04-16,True,0.0217492864238175,0.1896856154380473,6.502496199863723,-0.0012538166037132,-6.858436992448829e-05,1.7900976280154485e-05,7.088201993257323e-05,0.9,10.202137282058422,2.886281921952365,1.5604479167950005,True,400,0.4230769230769231,2022-01-05,414,414,0,0,High CI
2020-03-30,2021-12-02,426,2023-02-25,450,2023-04-16,True,0.025642358753005,0.2801080195899881,6.43428066022924,-0.0010812032517167,8.030955817697722e-05,4.42003956585507e-05,9.166951571244236e-05,0.9,6.0,0.5031312889719224,1.769186697421352,True,425,0.4230769230769231,2022-01-05,416,416,0,0,High CI
2020-02-24,2021-12-02,451,2023-02-02,427,2023-04-16,True,0.0400888186747823,0.7248081356155479,9.622271575231734,-1.8743790096331263,0.0172265110121827,0.0141850250935278,0.0223151880690454,0.1,6.0,0.6888720369081032,1.3999277112921271,True,450,0.4230769230769231,2022-01-05,393,393,0,0,High CI
2021-02-22,2021-12-03,201,2023-01-20,413,2023-04-17,True,0.0144227731068385,0.0418112932023602,6.515499382774359,-0.0013963750010991,-7.517769597538258e-05,8.50376242848862e-05,0.000113503671818,0.9,8.22703853669204,2.294730276138946,1.345832872483133,True,200,0.4230769230769231,2022-01-05,380,380,0,0,High CI
2021-01-18,2021-12-03,226,2022-10-06,307,2023-04-17,True,0.0140956729486067,0.0449034870675428,6.367859385771765,-0.0010366973744569,5.339451885949125e-05,5.643717697393434e-05,7.769253238905109e-05,0.9,9.347567651342109,0.813093994600007,1.2847440457878754,True,225,0.4230769230769231,2022-01-05,274,274,0,0,High CI
2020-12-08,2021-12-03,251,2022-06-09,188,2023-04-17,True,0.0139282985568858,0.0486933726731265,6.296708553696027,-0.0009888280000976,7.587686523272957e-05,7.073989632081927e-05,0.0001037373202325,0.9,6.5991005282839295,0.7503757798289591,1.3000004293390095,True,250,0.4230769230769231,2022-01-05,155,155,0,0,High CI
2020-11-03,2021-12-03,276,2022-09-22,293,2023-04-17,True,0.0150342009658395,0.0623835068360249,7.236008175681577,-0.2639780395378722,0.0055552365850554,-0.0055822225659611,0.007875396008574,0.2402428772699338,6.0,-0.7878211512377974,1.3421302599812055,True,275,0.4230769230769231,2022-01-05,260,260,0,0,High CI
2020-09-29,2021-12-03,301,2023-04-11,494,2023-04-17,True,0.0183103643908666,0.1009161026820209,6.576415729240901,-0.0014647635363395,-1.870873246244528e-06,0.0001412152075652,0.0001412276000447,0.9,6.0,1.584043935403587,1.5557478168666798,True,300,0.4230769230769231,2022-01-05,461,461,0,0,High CI
2020-08-25,2021-12-03,326,2023-04-06,489,2023-04-17,True,0.0192233924188516,0.120469654045067,6.523795821663349,-0.0012538325094415,3.67676739083879e-05,-6.923345929323187e-05,7.839090336474726e-05,0.9,9.490806719161457,-1.0826043366294624,1.5167473234316935,True,325,0.4230769230769231,2022-01-05,456,456,0,0,High CI
2020-07-21,2021-12-03,351,2023-04-16,499,2023-04-17,True,0.0195402679834604,0.134019547575772,6.527990470283558,-0.0012401970341424,-6.290348664638262e-05,4.1526495175227816e-05,7.537438844733571e-05,0.9,10.993569860797637,2.5581067700740574,1.3470094910996044,True,350,0.4230769230769231,2022-01-05,466,466,0,0,High CI
2020-06-16,2021-12-03,376,2023-04-14,497,2023-04-17,True,0.0193647062977791,0.1409969355997173,6.572276069115552,-0.0023558245024923,-5.958178068435665e-05,-0.0001222876536115,0.0001360303599029,0.816769739840182,11.259121066899722,-2.0241729853223047,1.2563256818881074,True,375,0.4230769230769231,2022-01-05,464,464,0,0,High CI
