t1,t2,window_dt_requested,observations,window_calendar_days,tc_predicted,tc_days_after_t2,tc_search_upper_days_after_t2,tc_valid_upper_days_after_t2,positive_lppls_valid,RMSE,SSE,A,B,C1,C2,C,m,omega,phi,damping,optimizer_success
2005-04-11,2006-11-03,405,406,571.0,2007-04-20,168,190.33333333333326,114.2,False,0.02122135109942858,0.18284037144899873,6.151780440518251,-0.03567992012263982,0.0005467978701426523,-0.003923517183989769,0.003961435977503051,0.40499299529192734,6.0,-1.4323240083962638,0.6079494828098809,True
2005-03-10,2006-11-03,425,426,603.0,2007-04-23,171,201.0,120.60000000000001,False,0.020761752935810982,0.1836274639962214,6.168291101376429,-0.03927539564924673,0.0007893879953348422,-0.0041258197231893974,0.004200657305165157,0.39531472311217225,6.0,-1.38175222477563,0.6160203442888147,True
2005-02-10,2006-11-03,445,446,631.0,2007-04-14,162,210.33333333333326,126.2,False,0.020395802316189784,0.1855309834460073,6.105251506151927,-0.025443038778214976,8.112370511873315e-05,-0.0031734893223553024,0.0031745260330693944,0.4418936545655052,6.0,-1.5452389565505253,0.5902780064297508,True
2005-01-13,2006-11-03,465,466,659.0,2007-05-08,186,219.66666666666663,131.8,False,0.020624585396378885,0.1982240616119967,6.367691895791316,-0.10803824278645226,0.0033697580407849254,-0.007237937699127561,0.007983922055599406,0.2899972346410931,6.0,-1.1350710708872973,0.6540392767983998,True
2004-12-14,2006-11-03,485,486,689.0,2007-06-07,216,229.66666666666663,137.8,False,0.020974595076503975,0.21380774837092612,7.85121670127059,-1.1451347097358764,0.02103391583884598,-0.015717287928723456,0.026257546636158754,0.1,6.0,-0.6417294587107873,0.7268606911399547,True
2004-11-16,2006-11-03,505,506,717.0,2007-06-21,230,239.0,143.4,False,0.021248651805796884,0.22846163300338157,7.991237672234536,-1.2174927481911788,0.02391091194306097,-0.009806141130010437,0.025843608761364927,0.1,6.0,-0.38919272324331977,0.7851668855752567,True
2004-10-19,2006-11-03,525,526,745.0,2007-07-09,248,248.33333333333326,149.0,False,0.022064585795569514,0.25608096776960526,8.158684305761323,-1.303512823745395,0.025248417098221232,-0.00236696949446194,0.025359122826972225,0.1,6.0,-0.09347404823277755,0.8567020979914477,True
2004-09-21,2006-11-03,545,546,773.0,2007-07-18,257,257.6666666666665,154.60000000000002,False,0.022398554705651604,0.2739256080845289,8.262936102027952,-1.3573054606934913,0.025141438802502802,0.0019688662310760052,0.025218413496805564,0.1,6.0,0.07815209645300207,0.897033339590945,True
2004-08-24,2006-11-03,565,566,801.0,2007-07-28,267,267.0,160.20000000000002,False,0.022834533654959133,0.29512141481753507,7.625085951460626,-0.7974504999130559,0.018668521819830225,0.004682902858286056,0.019246903286441196,0.13834276548887714,6.0,0.24577367311795456,0.9553182474483015,True
2004-07-27,2006-11-03,585,586,829.0,2007-08-06,276,276.33333333333326,165.8,False,0.02381957575550457,0.3324801028549216,6.540394160373539,-0.10370154473494862,0.004718570369987293,0.0020095573443369382,0.005128667181315293,0.32723436055517874,6.0,0.4026180386438355,1.102778671346159,True
2004-06-29,2006-11-03,605,606,857.0,2007-08-15,285,285.6666666666665,171.4,False,0.023504280819783396,0.334785437414274,6.713267645811557,-0.17054724369149446,0.006147482782955606,0.003592618825362202,0.007120284726826765,0.2782054263965927,6.0,0.5288735578584604,1.1106102839116188,True
